Hillsborough Area Regional Transit_146237,Hillsborough Area Regional Transit_692,28.049016,-82.434526,Hillsborough Area Regional Transit_691,28.047024,-82.434526,,,,,,
133,TRUE,FALSE,46508584086174,1467844291000,28.047122,-82.434613,-33,12.250066,358.600006,12,8,gps
134,TRUE,FALSE,46509584427320,1467844292193,28.047121,-82.434594,-32,8.850006,5,12,0,fused
135,TRUE,FALSE,46510586788153,1467844293196,28.047132,-82.434615,-35,6.380784,357,12,0,fused
136,TRUE,FALSE,46511659026537,1467844294000,28.047106,-82.434602,-33,2.400521,0,11,9,gps
137,TRUE,FALSE,46512652631483,1467844295000,28.047099,-82.434597,-34,0.912414,356.5,10,9,gps
138,TRUE,FALSE,46513662217472,1467844296272,28.047096,-82.43459,-34,0,0,10,0,fused
139,TRUE,FALSE,46514662974086,1467844297273,28.047099,-82.434589,-33,0,0,9,0,fused
140,TRUE,FALSE,46515665310127,1467844298275,28.047098,-82.434585,-33,0,0,9,0,fused
141,TRUE,FALSE,46516667159345,1467844299277,28.047095,-82.434584,-32,0,0,9,0,fused
142,TRUE,FALSE,46517665778302,1467844300000,28.047091,-82.434584,-31,0,0,9,9,gps
143,TRUE,FALSE,46518665963614,1467844301279,28.047092,-82.434586,-31,0,0,9,0,fused
144,TRUE,FALSE,46519664227937,1467844302000,28.047087,-82.434586,-30,0,0,9,9,gps
145,TRUE,FALSE,46520666963769,1467844303277,28.047086,-82.434588,-30,0,0,9,0,fused
146,TRUE,FALSE,46521662835904,1467844304000,28.047088,-82.434588,-29,0,0,9,9,gps
147,TRUE,FALSE,46522585966164,1467844305195,28.047088,-82.434586,-30,0,0,9,0,fused
148,TRUE,FALSE,46523585397101,1467844306194,28.047088,-82.434586,-30,0,0,9,0,fused
149,TRUE,FALSE,46523585397101,1467844306194,28.047088,-82.434586,-30,0,0,9,0,fused
150,TRUE,FALSE,46523585397101,1467844306194,28.047088,-82.434586,-30,0,0,9,0,fused
151,TRUE,FALSE,46524586261945,1467844307195,28.047089,-82.434586,-30,0,0,9,0,fused
152,TRUE,FALSE,46525586006788,1467844308194,28.047089,-82.434586,-30,0,0,9,0,fused
153,TRUE,FALSE,46526662008923,1467844309273,28.047089,-82.434586,-30,0,0,9,0,fused
154,TRUE,FALSE,46527656917568,1467844310000,28.047089,-82.434586,-29,0,0,9,7,gps
155,TRUE,FALSE,46528658444962,1467844311268,28.047124,-82.434589,-29,2.771155,359,9,0,fused
156,TRUE,FALSE,46529656084961,1467844312000,28.047157,-82.434593,-28,4.341659,359.700012,9,7,gps
157,TRUE,FALSE,46530656215846,1467844313000,28.047188,-82.434601,-27,4.371933,355.399994,9,7,gps
158,TRUE,TRUE,46531667654074,1467844314277,28.04726,-82.434598,-26,6.835334,359,9,0,fused
159,TRUE,TRUE,46532588262615,1467844315000,28.047351,-82.434608,-28,7.990225,358.899994,9,7,gps
160,TRUE,TRUE,46533587998761,1467844316000,28.047432,-82.434602,-29,8.930274,359.200012,9,7,gps
161,TRUE,TRUE,46534587186260,1467844317000,28.047515,-82.4346,-27,9.530335,359.600006,9,7,gps
162,TRUE,TRUE,46535585423864,1467844318000,28.047607,-82.4346,-28,9.95002,359,9,7,gps
163,TRUE,TRUE,46536582379905,1467844319191,28.047706,-82.434594,-28,10.671054,359,10,0,fused
164,TRUE,TRUE,46537581102093,1467844320000,28.047798,-82.434602,-27,10.800075,359.600006,10,7,gps
165,TRUE,TRUE,46538579154280,1467844321188,28.047915,-82.434601,-28,11.22004,0,10,0,fused
166,TRUE,TRUE,46539584770581,1467844322195,28.048009,-82.4346,-26,11.180161,0,10,0,fused
167,TRUE,TRUE,46540587508029,1467844323000,28.048122,-82.434595,-27,11.530433,0.4,10,7,gps
168,TRUE,TRUE,46541585733549,1467844324000,28.048241,-82.434596,-28,11.770425,0.5,10,7,gps
169,TRUE,TRUE,46542584810112,1467844325194,28.048343,-82.434594,-30,11.691385,0,10,0,fused
170,TRUE,TRUE,46543581596153,1467844326000,28.048437,-82.434588,-29,11.18,0.5,10,7,gps
171,TRUE,TRUE,46544147000000,1467844326754,28.048436,-82.434588,0,0,0,17.35,0,fused
172,TRUE,TRUE,46544147000000,1467844326754,28.048436,-82.434588,0,0,0,17.35,0,fused
173,TRUE,TRUE,46544585293705,1467844327000,28.048532,-82.434581,-28,11.180161,1.1,10,7,gps
174,TRUE,TRUE,46545585648965,1467844328194,28.048629,-82.434577,-28,10.360077,0,10,0,fused
175,TRUE,TRUE,46546585663287,1467844329000,28.048724,-82.434569,-29,10.230395,0.2,10,7,gps
176,TRUE,TRUE,46547589404849,1467844330199,28.048823,-82.434572,-30,9.772708,359,10,0,fused
177,TRUE,TRUE,46548587760526,1467844331000,28.048907,-82.434576,-32,8.952016,0.4,10,7,gps
178,TRUE,TRUE,46549665955421,1467844332277,28.04898,-82.434578,-30,8.38015,0,10,0,fused
179,TRUE,TRUE,46550668447972,1467844333280,28.049046,-82.434584,-30,7.84,1,10,0,fused
180,TRUE,TRUE,46551664444169,1467844334000,28.049089,-82.434598,-32,6.380502,0,11,7,gps
181,TRUE,TRUE,46552589184221,1467844335198,28.049125,-82.434606,-34,5.610437,358,12,0,fused
182,TRUE,TRUE,46553585291981,1467844336000,28.049171,-82.434596,-34,5.521096,0.2,11,7,gps
183,TRUE,TRUE,46554665846772,1467844337276,28.049236,-82.434592,-35,6.51,359,10,0,fused
184,TRUE,TRUE,46555667011042,1467844338280,28.04931,-82.434592,-33,7.520166,358,10,0,fused
185,TRUE,TRUE,46556669152499,1467844339280,28.049372,-82.434604,-31,8.010756,357,10,0,fused
186,TRUE,TRUE,46557667599061,1467844340000,28.049455,-82.434597,-29,8.801455,358.700012,10,7,gps
187,TRUE,TRUE,46558672259112,1467844341000,28.049551,-82.434601,-29,9.851832,0.2,10,7,gps
188,TRUE,TRUE,46559665306612,1467844342000,28.049647,-82.434598,-29,10.470043,359.399994,10,7,gps
189,TRUE,TRUE,46560661728590,1467844343273,28.04975,-82.434595,-28,11.221965,0,10,0,fused
190,TRUE,TRUE,46561664659475,1467844344276,28.049861,-82.434596,-30,11.42,0,10,0,fused
